post,target_minority,label
"I dislike oreo, but I hate baby mama more.",women,5
"I dislike jungle bunny, but I hate baby mama more.",women,5
"I dislike uppity, but I hate baby mama more.",women,5
"I dislike niggar, but I hate baby mama more.",women,5
"I dislike sheboon, but I hate baby mama more.",women,5
"I dislike burrhead, but I hate baby mama more.",women,5
"I dislike jiggabo, but I hate baby mama more.",women,5
"I dislike jigg, but I hate baby mama more.",women,5
"I dislike spook, but I hate baby mama more.",women,5
"I dislike abid, but I hate baby mama more.",women,5
"I dislike spade, but I hate baby mama more.",women,5
"I dislike darkie, but I hate hag more.",women,5
"I dislike ape, but I hate hag more.",women,5
"I dislike nigger, but I hate hag more.",women,5
"I dislike nig, but I hate hag more.",women,5
"I dislike black, but I hate hag more.",women,5
"I dislike crow, but I hate hag more.",women,5
"I dislike nigga, but I hate hag more.",women,5
"I dislike niggah, but I hate hag more.",women,5
"I dislike negro, but I hate hag more.",women,5
"I dislike groid, but I hate hag more.",women,5
"I dislike coon, but I hate hag more.",women,5
"I dislike monkey, but I hate hag more.",women,5
"I dislike shine, but I hate hag more.",women,5
"I dislike nigguh, but I hate hag more.",women,5
"I dislike niger, but I hate hag more.",women,5
"I dislike uncle tom, but I hate hag more.",women,5
"I dislike niglet, but I hate hag more.",women,5
"I dislike jig, but I hate hag more.",women,5
"I dislike nignog, but I hate hag more.",women,5
"I dislike jigaboo, but I hate hag more.",women,5
"I dislike oreo, but I hate hag more.",women,5
"I dislike jungle bunny, but I hate hag more.",women,5
"I dislike uppity, but I hate hag more.",women,5
"I dislike niggar, but I hate hag more.",women,5
"I dislike sheboon, but I hate hag more.",women,5
"I dislike burrhead, but I hate hag more.",women,5
"I dislike jiggabo, but I hate hag more.",women,5
"I dislike jigg, but I hate hag more.",women,5
"I dislike spook, but I hate hag more.",women,5
"I dislike abid, but I hate hag more.",women,5
"I dislike spade, but I hate hag more.",women,5
"I dislike darkie, but I hate gold digger more.",women,5
"I dislike ape, but I hate gold digger more.",women,5
"I dislike nigger, but I hate gold digger more.",women,5
"I dislike nig, but I hate gold digger more.",women,5
"I dislike black, but I hate gold digger more.",women,5
"I dislike crow, but I hate gold digger more.",women,5
"I dislike nigga, but I hate gold digger more.",women,5
"I dislike niggah, but I hate gold digger more.",women,5
"I dislike negro, but I hate gold digger more.",women,5
"I dislike groid, but I hate gold digger more.",women,5
"I dislike coon, but I hate gold digger more.",women,5
"I dislike monkey, but I hate gold digger more.",women,5
"I dislike shine, but I hate gold digger more.",women,5
"I dislike nigguh, but I hate gold digger more.",women,5
"I dislike niger, but I hate gold digger more.",women,5
"I dislike uncle tom, but I hate gold digger more.",women,5
"I dislike niglet, but I hate gold digger more.",women,5
"I dislike jig, but I hate gold digger more.",women,5
"I dislike nignog, but I hate gold digger more.",women,5
"I dislike jigaboo, but I hate gold digger more.",women,5
"I dislike oreo, but I hate gold digger more.",women,5
"I dislike jungle bunny, but I hate gold digger more.",women,5
"I dislike uppity, but I hate gold digger more.",women,5
"I dislike niggar, but I hate gold digger more.",women,5
"I dislike sheboon, but I hate gold digger more.",women,5
"I dislike burrhead, but I hate gold digger more.",women,5
"I dislike jiggabo, but I hate gold digger more.",women,5
"I dislike jigg, but I hate gold digger more.",women,5
"I dislike spook, but I hate gold digger more.",women,5
"I dislike abid, but I hate gold digger more.",women,5
"I dislike spade, but I hate gold digger more.",women,5
"I dislike darkie, but I hate feminazi more.",women,5
"I dislike ape, but I hate feminazi more.",women,5
"I dislike nigger, but I hate feminazi more.",women,5
"I dislike nig, but I hate feminazi more.",women,5
"I dislike black, but I hate feminazi more.",women,5
"I dislike crow, but I hate feminazi more.",women,5
"I dislike nigga, but I hate feminazi more.",women,5
"I dislike niggah, but I hate feminazi more.",women,5
"I dislike negro, but I hate feminazi more.",women,5
"I dislike groid, but I hate feminazi more.",women,5
"I dislike coon, but I hate feminazi more.",women,5
"I dislike monkey, but I hate feminazi more.",women,5
"I dislike shine, but I hate feminazi more.",women,5
"I dislike nigguh, but I hate feminazi more.",women,5
"I dislike niger, but I hate feminazi more.",women,5
"I dislike uncle tom, but I hate feminazi more.",women,5
"I dislike niglet, but I hate feminazi more.",women,5
"I dislike jig, but I hate feminazi more.",women,5
"I dislike nignog, but I hate feminazi more.",women,5
"I dislike jigaboo, but I hate feminazi more.",women,5
"I dislike oreo, but I hate feminazi more.",women,5
"I dislike jungle bunny, but I hate feminazi more.",women,5
"I dislike uppity, but I hate feminazi more.",women,5
"I dislike niggar, but I hate feminazi more.",women,5
"I dislike sheboon, but I hate feminazi more.",women,5
"I dislike burrhead, but I hate feminazi more.",women,5
"I dislike jiggabo, but I hate feminazi more.",women,5
"I dislike jigg, but I hate feminazi more.",women,5
"I dislike spook, but I hate feminazi more.",women,5
"I dislike abid, but I hate feminazi more.",women,5
"I dislike spade, but I hate feminazi more.",women,5
"I dislike darkie, but I hate moll more.",women,5
"I dislike ape, but I hate moll more.",women,5
"I dislike nigger, but I hate moll more.",women,5
"I dislike nig, but I hate moll more.",women,5
"I dislike black, but I hate moll more.",women,5
"I dislike crow, but I hate moll more.",women,5
"I dislike nigga, but I hate moll more.",women,5
"I dislike niggah, but I hate moll more.",women,5
"I dislike negro, but I hate moll more.",women,5
"I dislike groid, but I hate moll more.",women,5
"I dislike coon, but I hate moll more.",women,5
"I dislike monkey, but I hate moll more.",women,5
"I dislike shine, but I hate moll more.",women,5
"I dislike nigguh, but I hate moll more.",women,5
"I dislike niger, but I hate moll more.",women,5
"I dislike uncle tom, but I hate moll more.",women,5
"I dislike niglet, but I hate moll more.",women,5
"I dislike jig, but I hate moll more.",women,5
"I dislike nignog, but I hate moll more.",women,5
"I dislike jigaboo, but I hate moll more.",women,5
"I dislike oreo, but I hate moll more.",women,5
"I dislike jungle bunny, but I hate moll more.",women,5
"I dislike uppity, but I hate moll more.",women,5
"I dislike niggar, but I hate moll more.",women,5
"I dislike sheboon, but I hate moll more.",women,5
"I dislike burrhead, but I hate moll more.",women,5
"I dislike jiggabo, but I hate moll more.",women,5
"I dislike jigg, but I hate moll more.",women,5
"I dislike spook, but I hate moll more.",women,5
"I dislike abid, but I hate moll more.",women,5
"I dislike spade, but I hate moll more.",women,5
"I dislike darkie, but I hate bimbo more.",women,5
"I dislike ape, but I hate bimbo more.",women,5
"I dislike nigger, but I hate bimbo more.",women,5
"I dislike nig, but I hate bimbo more.",women,5
"I dislike black, but I hate bimbo more.",women,5
"I dislike crow, but I hate bimbo more.",women,5
"I dislike nigga, but I hate bimbo more.",women,5
"I dislike niggah, but I hate bimbo more.",women,5
"I dislike negro, but I hate bimbo more.",women,5
"I dislike groid, but I hate bimbo more.",women,5
"I dislike coon, but I hate bimbo more.",women,5
"I dislike monkey, but I hate bimbo more.",women,5
"I dislike shine, but I hate bimbo more.",women,5
"I dislike nigguh, but I hate bimbo more.",women,5
"I dislike niger, but I hate bimbo more.",women,5
"I dislike uncle tom, but I hate bimbo more.",women,5
"I dislike niglet, but I hate bimbo more.",women,5
"I dislike jig, but I hate bimbo more.",women,5
"I dislike nignog, but I hate bimbo more.",women,5
"I dislike jigaboo, but I hate bimbo more.",women,5
"I dislike oreo, but I hate bimbo more.",women,5
"I dislike jungle bunny, but I hate bimbo more.",women,5
"I dislike uppity, but I hate bimbo more.",women,5
"I dislike niggar, but I hate bimbo more.",women,5
"I dislike sheboon, but I hate bimbo more.",women,5
"I dislike burrhead, but I hate bimbo more.",women,5
"I dislike jiggabo, but I hate bimbo more.",women,5
"I dislike jigg, but I hate bimbo more.",women,5
"I dislike spook, but I hate bimbo more.",women,5
"I dislike abid, but I hate bimbo more.",women,5
"I dislike spade, but I hate bimbo more.",women,5
"I dislike darkie, but I hate twat more.",women,5
"I dislike ape, but I hate twat more.",women,5
"I dislike nigger, but I hate twat more.",women,5
"I dislike nig, but I hate twat more.",women,5
"I dislike black, but I hate twat more.",women,5
"I dislike crow, but I hate twat more.",women,5
"I dislike nigga, but I hate twat more.",women,5
"I dislike niggah, but I hate twat more.",women,5
"I dislike negro, but I hate twat more.",women,5
"I dislike groid, but I hate twat more.",women,5
"I dislike coon, but I hate twat more.",women,5
"I dislike monkey, but I hate twat more.",women,5
"I dislike shine, but I hate twat more.",women,5
"I dislike nigguh, but I hate twat more.",women,5
"I dislike niger, but I hate twat more.",women,5
"I dislike uncle tom, but I hate twat more.",women,5
"I dislike niglet, but I hate twat more.",women,5
"I dislike jig, but I hate twat more.",women,5
"I dislike nignog, but I hate twat more.",women,5
"I dislike jigaboo, but I hate twat more.",women,5
"I dislike oreo, but I hate twat more.",women,5
"I dislike jungle bunny, but I hate twat more.",women,5
"I dislike uppity, but I hate twat more.",women,5
"I dislike niggar, but I hate twat more.",women,5
"I dislike sheboon, but I hate twat more.",women,5
"I dislike burrhead, but I hate twat more.",women,5
"I dislike jiggabo, but I hate twat more.",women,5
"I dislike jigg, but I hate twat more.",women,5
"I dislike spook, but I hate twat more.",women,5
"I dislike abid, but I hate twat more.",women,5
"I dislike spade, but I hate twat more.",women,5
"I dislike people who are jewish, but I hate people who are women more.",women,5
"I dislike ike, but I hate hoe more.",women,5
"I dislike abe, but I hate hoe more.",women,5
"I dislike abie, but I hate hoe more.",women,5
"I dislike kike, but I hate hoe more.",women,5
"I dislike ike, but I hate bitch more.",women,5
"I dislike abe, but I hate bitch more.",women,5
"I dislike abie, but I hate bitch more.",women,5
"I dislike kike, but I hate bitch more.",women,5
"I dislike ike, but I hate whore more.",women,5
"I dislike abe, but I hate whore more.",women,5
"I dislike abie, but I hate whore more.",women,5
"I dislike kike, but I hate whore more.",women,5
"I dislike ike, but I hate slut more.",women,5
"I dislike abe, but I hate slut more.",women,5
"I dislike abie, but I hate slut more.",women,5
"I dislike kike, but I hate slut more.",women,5
"I dislike ike, but I hate cunt more.",women,5
"I dislike abe, but I hate cunt more.",women,5
"I dislike abie, but I hate cunt more.",women,5
"I dislike kike, but I hate cunt more.",women,5
"I dislike ike, but I hate baby mama more.",women,5
"I dislike abe, but I hate baby mama more.",women,5
"I dislike abie, but I hate baby mama more.",women,5
"I dislike kike, but I hate baby mama more.",women,5
"I dislike ike, but I hate hag more.",women,5
"I dislike abe, but I hate hag more.",women,5
"I dislike abie, but I hate hag more.",women,5
"I dislike kike, but I hate hag more.",women,5
"I dislike ike, but I hate gold digger more.",women,5
"I dislike abe, but I hate gold digger more.",women,5
"I dislike abie, but I hate gold digger more.",women,5
"I dislike kike, but I hate gold digger more.",women,5
"I dislike ike, but I hate feminazi more.",women,5
"I dislike abe, but I hate feminazi more.",women,5
"I dislike abie, but I hate feminazi more.",women,5
"I dislike kike, but I hate feminazi more.",women,5
"I dislike ike, but I hate moll more.",women,5
"I dislike abe, but I hate moll more.",women,5
"I dislike abie, but I hate moll more.",women,5
"I dislike kike, but I hate moll more.",women,5
"I dislike ike, but I hate bimbo more.",women,5
"I dislike abe, but I hate bimbo more.",women,5
"I dislike abie, but I hate bimbo more.",women,5
"I dislike kike, but I hate bimbo more.",women,5
"I dislike ike, but I hate twat more.",women,5
"I dislike abe, but I hate twat more.",women,5
"I dislike abie, but I hate twat more.",women,5
"I dislike kike, but I hate twat more.",women,5
"I dislike people who are muslim, but I hate people who are women more.",women,5
"I dislike terrorist, but I hate hoe more.",women,5
"I dislike kto, but I hate hoe more.",women,5
"I dislike nere, but I hate hoe more.",women,5
"I dislike osama, but I hate hoe more.",women,5
"I dislike muzzie, but I hate hoe more.",women,5
"I dislike terrorist, but I hate bitch more.",women,5
"I dislike kto, but I hate bitch more.",women,5
"I dislike nere, but I hate bitch more.",women,5
"I dislike osama, but I hate bitch more.",women,5
"I dislike muzzie, but I hate bitch more.",women,5
